f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,label,label_name,confidence,style,reason,payload
0.0,0.0,1.0,0.0,0.19735507246376816,0.631,0.0,0.0,0.0403607574273588,0.0403607574273588,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.75,0.25,0.5,1.0,0.125,0.2,0.4,0.6,0.2,0.5166666666666666,1.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""Js"",""8h""],""communityCards"":[""7c"",""10s"",""8d"",""Kh""],""pot"":2042,""toCall"":0,""botStack"":989,""opponentStack"":7516,""position"":""BUTTON"",""playersCount"":3,""actions"":[""CHECK"",""CHECK"",""CALL"",""FOLD"",""RAISE"",""CALL"",""CHECK""],""opponentStyle"":""PASSIVE"",""minRaise"":100,""scenario"":""balanced""}"
0.0,1.0,0.0,0.0,0.09050724637681161,0.567,0.0,0.0,1.0,1.0,0.12,0.2857142857142857,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.6666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""8h"",""7h""],""communityCards"":[""Jh"",""2s"",""10s""],""pot"":91,""toCall"":0,""botStack"":2747,""opponentStack"":2907,""position"":""SMALL_BLIND"",""playersCount"":4,""actions"":[],""opponentStyle"":""PASSIVE"",""minRaise"":20,""scenario"":""speculative""}"
1.0,0.0,0.0,0.0,0.9570000000000001,0.9570000000000001,0.0,0.0,1.0,1.0,0.12,0.14285714285714285,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.44999999999999996,0.0,3,ALL_IN,0.88,value,Premium preflop range applies maximum pressure (premium_broadway),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Ks"",""As""],""communityCards"":[],""pot"":557,""toCall"":0,""botStack"":18250,""opponentStack"":19862,""position"":""SMALL_BLIND"",""playersCount"":3,""actions"":[""CHECK"",""RAISE"",""CHECK""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":100,""scenario"":""premium_preflop""}"
0.0,1.0,0.0,0.0,0.09268115942028987,0.53,0.0,0.0,0.015941372015714717,0.015941372015714717,1.0,0.42857142857142855,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.8333333333333334,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.75,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Qh"",""2d""],""communityCards"":[""3s"",""Jd"",""8c""],""pot"":1103,""toCall"":0,""botStack"":211,""opponentStack"":439,""position"":""LATE"",""playersCount"":5,""actions"":[""CALL"",""CALL"",""CALL"",""CALL"",""CALL""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""value_spot""}"
1.0,0.0,0.0,0.0,0.7879999999999999,0.7879999999999999,0.30405405405405406,0.3025210084033613,0.12034789644012944,0.12034789644012944,0.12,0.5714285714285714,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.35,1.0,0,FOLD,0.66,discipline,Playable hand not worth current preflop price (ace_broadway),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Ad"",""10s""],""communityCards"":[],""pot"":412,""toCall"":180,""botStack"":595,""opponentStack"":917,""position"":""BIG_BLIND"",""playersCount"":6,""actions"":[""FOLD"",""FOLD"",""FOLD""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":20,""scenario"":""balanced""}"
1.0,0.0,0.0,0.0,0.464,0.464,0.2781456953642384,0.028767123287671233,1.0,0.4128440366972477,1.0,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.4,0.5166666666666666,1.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""7h"",""5h""],""communityCards"":[],""pot"":109,""toCall"":42,""botStack"":1460,""opponentStack"":540,""position"":""BUTTON"",""playersCount"":4,""actions"":[""CHECK"",""CALL"",""CALL"",""CALL"",""FOLD"",""CALL"",""FOLD""],""opponentStyle"":""PASSIVE"",""minRaise"":20,""scenario"":""speculative""}"
0.0,0.0,1.0,0.0,0.08304347826086958,0.344,0.0,0.0,0.14763946226315233,0.051391976288768924,1.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.16666666666666663,0.0,0.0,0.0,0.4,0.6,0.4,0.35,1.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""6s"",""4d""],""communityCards"":[""Qd"",""7d"",""3c"",""2s""],""pot"":3149,""toCall"":0,""botStack"":5579,""opponentStack"":1942,""position"":""BUTTON"",""playersCount"":6,""actions"":[""CALL"",""CHECK"",""FOLD"",""CALL"",""FOLD"",""CHECK"",""CHECK""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":100,""scenario"":""value_spot""}"
0.0,0.0,0.0,1.0,0.8090217391304347,0.665,0.08970588235294118,0.010125041496071706,0.8110752109136601,0.6591725004487524,0.12,0.42857142857142855,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.4,0.33333333333333337,1.0,0.875,0.0,1.0,0.4,0.0,0.5333333333333333,1.0,2,RAISE,0.9,value,Made hand value bets heavily versus calling station,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""6h"",""Qh""],""communityCards"":[""6s"",""6d"",""6c"",""7d"",""As""],""pot"":1857,""toCall"":183,""botStack"":18074,""opponentStack"":14689,""position"":""EARLY"",""playersCount"":5,""actions"":[""CALL"",""CALL"",""CHECK"",""CALL"",""CHECK"",""CALL"",""CALL""],""opponentStyle"":""CALLING_STATION"",""minRaise"":100,""scenario"":""balanced""}"
0.0,0.0,0.0,1.0,0.30992753623188407,0.775,0.08316430020283976,0.014375876577840112,0.5258112094395281,0.07098082595870207,0.12,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.08333333333333337,1.0,0.25,0.4,0.2,0.0,0.0,0.7333333333333333,0.0,0,FOLD,0.76,discipline,Weak hand facing costly or aggressive action,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""7c"",""Ac""],""communityCards"":[""Ks"",""3s"",""7h"",""Ah"",""8c""],""pot"":452,""toCall"":41,""botStack"":2852,""opponentStack"":385,""position"":""BIG_BLIND"",""playersCount"":2,""actions"":[""RAISE"",""CALL"",""RAISE""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":20,""scenario"":""balanced""}"
1.0,0.0,0.0,0.0,0.826,0.826,0.5297741273100616,0.04879278824938536,1.0,0.5251091703056768,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.31666666666666665,1.0,1,CHECK_CALL,0.58,speculative,Playable preflop hand takes fair price (ace_broadway),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Jc"",""As""],""communityCards"":[],""pot"":687,""toCall"":774,""botStack"":15863,""opponentStack"":4329,""position"":""LATE"",""playersCount"":2,""actions"":[""CHECK""],""opponentStyle"":""CALLING_STATION"",""minRaise"":100,""scenario"":""draw_pressure""}"
0.0,0.0,1.0,0.0,0.17887681159420288,0.567,0.0,0.0,1.0,1.0,0.12,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.41666666666666663,1.0,0.125,0.2,0.4,0.8,0.0,0.4833333333333333,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""8s"",""7s""],""communityCards"":[""6d"",""5d"",""Qh"",""6c""],""pot"":132,""toCall"":0,""botStack"":2494,""opponentStack"":3363,""position"":""EARLY"",""playersCount"":2,""actions"":[""CHECK"",""CHECK"",""CALL"",""RAISE"",""CHECK"",""CHECK"",""CALL""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""speculative""}"
0.0,0.0,0.0,1.0,0.45608695652173914,0.268,0.3711340206185567,0.5901639344262295,0.08333333333333333,0.08333333333333333,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.4,0.6666666666666667,1.0,0.5,0.0,0.8,0.4,0.2,0.4833333333333333,1.0,3,ALL_IN,0.9,value,Very strong hand with short effective stack,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""2h"",""6s""],""communityCards"":[""3c"",""4s"",""6d"",""5d"",""2c""],""pot"":305,""toCall"":180,""botStack"":305,""opponentStack"":3806,""position"":""BIG_BLIND"",""playersCount"":2,""actions"":[""FOLD"",""CALL"",""CHECK"",""CALL"",""CALL"",""CHECK"",""CALL""],""opponentStyle"":""PASSIVE"",""minRaise"":20,""scenario"":""draw_pressure""}"
0.0,0.0,0.0,1.0,0.12521739130434784,0.615,0.0,0.0,0.07106038291605302,0.07106038291605302,0.12,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.9166666666666666,0.4,0.41666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""Kh"",""4c""],""communityCards"":[""Qd"",""7h"",""9c"",""Ah"",""10d""],""pot"":679,""toCall"":0,""botStack"":579,""opponentStack"":2669,""position"":""EARLY"",""playersCount"":2,""actions"":[],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""balanced""}"
1.0,0.0,0.0,0.0,0.464,0.464,0.0,0.0,1.0,0.5552959501557633,0.12,0.5714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.5,0.0,1,CHECK_CALL,0.7,pot_control,Marginal preflop hand checks option (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""7c"",""5c""],""communityCards"":[],""pot"":107,""toCall"":0,""botStack"":1510,""opponentStack"":713,""position"":""BIG_BLIND"",""playersCount"":6,""actions"":[""CHECK"",""RAISE"",""CHECK"",""CALL""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""speculative""}"
0.0,0.0,0.0,1.0,0.11195652173913044,0.63,0.0,0.0,0.020776046440574396,0.020776046440574396,1.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.4,0.08333333333333337,0.0,0.0,0.6,0.0,0.0,0.0,0.85,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""7s"",""Qc""],""communityCards"":[""9c"",""3c"",""5d"",""4h"",""Ah""],""pot"":2182,""toCall"":0,""botStack"":544,""opponentStack"":815,""position"":""LATE"",""playersCount"":6,""actions"":[""RAISE"",""RAISE"",""RAISE""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""balanced""}"
0.0,0.0,0.0,1.0,0.1748913043478261,0.62,0.1947136563876652,0.02265504869297796,0.8894055433989788,0.5223377097009482,0.12,0.2857142857142857,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.4,0.16666666666666663,1.0,0.125,0.0,0.2,0.2,0.4,0.36666666666666664,0.75,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""2c"",""As""],""communityCards"":[""8c"",""6h"",""Qd"",""10h"",""2s""],""pot"":914,""toCall"":221,""botStack"":9755,""opponentStack"":5729,""position"":""BIG_BLIND"",""playersCount"":4,""actions"":[""FOLD"",""FOLD"",""CALL"",""CHECK""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""balanced""}"
0.0,0.0,0.0,1.0,0.20496376811594202,0.615,0.39997127674852795,0.23669896311405744,0.23468166586883676,0.23468166586883676,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.4,0.16666666666666663,1.0,0.125,0.2,0.2,0.2,0.0,0.5333333333333333,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""Kd"",""4c""],""communityCards"":[""8h"",""3h"",""Ks"",""5d"",""Jd""],""pot"":4178,""toCall"":2785,""botStack"":11766,""opponentStack"":18141,""position"":""BUTTON"",""playersCount"":4,""actions"":[""RAISE"",""CHECK"",""CALL""],""opponentStyle"":""CALLING_STATION"",""minRaise"":100,""scenario"":""draw_pressure""}"
0.0,1.0,0.0,0.0,0.19373188405797104,0.48,0.2946798343421472,0.8980582524271845,0.03876844323998795,0.03876844323998795,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.08333333333333337,1.0,0.125,0.0,0.0,0.0,0.0,0.35,1.0,0,FOLD,0.76,discipline,Weak hand facing costly or aggressive action,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""4d"",""10h""],""communityCards"":[""2c"",""Kd"",""Kc""],""pot"":2214,""toCall"":925,""botStack"":1030,""opponentStack"":2460,""position"":""BUTTON"",""playersCount"":4,""actions"":[],""opponentStyle"":""PASSIVE"",""minRaise"":50,""scenario"":""balanced""}"
1.0,0.0,0.0,0.0,0.76,0.76,0.0,0.0,0.7364766081871346,0.4616228070175439,1.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5166666666666666,0.0,1,CHECK_CALL,0.7,pot_control,Marginal preflop hand checks option (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Ad"",""9h""],""communityCards"":[],""pot"":1368,""toCall"":0,""botStack"":12090,""opponentStack"":7578,""position"":""BUTTON"",""playersCount"":4,""actions"":[""RAISE""],""opponentStyle"":""UNKNOWN"",""minRaise"":100,""scenario"":""draw_pressure""}"
0.0,0.0,0.0,1.0,0.15931159420289856,0.464,0.4387755102040816,0.18143459915611815,0.3590909090909091,0.3590909090909091,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4166666666666667,0.4,0.25,1.0,0.125,0.4,0.0,0.0,0.2,0.6833333333333333,0.0,0,FOLD,0.76,discipline,Weak hand facing costly or aggressive action,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""7h"",""5h""],""communityCards"":[""8s"",""2d"",""2c"",""Jc"",""4h""],""pot"":55,""toCall"":43,""botStack"":237,""opponentStack"":360,""position"":""BUTTON"",""playersCount"":2,""actions"":[""RAISE"",""RAISE"",""FOLD""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""speculative""}"
1.0,0.0,0.0,0.0,0.44700000000000006,0.44700000000000006,0.0,0.0,0.2555418719211823,0.2555418719211823,1.0,0.42857142857142855,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1,CHECK_CALL,0.7,pot_control,Marginal preflop hand checks option (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""6h"",""7c""],""communityCards"":[],""pot"":406,""toCall"":0,""botStack"":1245,""opponentStack"":4258,""position"":""LATE"",""playersCount"":5,""actions"":[],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""trash""}"
0.0,1.0,0.0,0.0,0.17018115942028986,0.388,0.0,0.0,0.1111293141109655,0.10457623416339012,0.12,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.6666666666666666,0.25,1.0,0.125,0.2,0.0,0.0,0.2,0.5166666666666666,0.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""7h"",""3h""],""communityCards"":[""Qc"",""Jh"",""3c""],""pot"":1526,""toCall"":0,""botStack"":2035,""opponentStack"":1915,""position"":""EARLY"",""playersCount"":2,""actions"":[""RAISE"",""FOLD""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":100,""scenario"":""trash""}"
0.0,0.0,0.0,1.0,0.2103985507246377,0.214,0.0,0.0,0.06045932484781406,0.06045932484781406,0.12,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4,0.33333333333333337,1.0,0.125,0.0,0.0,0.4,0.0,0.2833333333333333,0.75,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""2s"",""4d""],""communityCards"":[""Jd"",""Ah"",""Ad"",""8s"",""6h""],""pot"":1807,""toCall"":0,""botStack"":1311,""opponentStack"":9976,""position"":""BIG_BLIND"",""playersCount"":6,""actions"":[""CHECK"",""CHECK""],""opponentStyle"":""UNKNOWN"",""minRaise"":100,""scenario"":""value_spot""}"
0.0,0.0,1.0,0.0,0.21076086956521742,0.772,0.3629660838424268,0.1911047027506655,0.24845679012345678,0.24845679012345678,1.0,0.14285714285714285,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.5,0.5,1.0,0.125,0.8,0.2,0.0,0.0,1.0,0.0,0,FOLD,0.76,discipline,Weak hand facing costly or aggressive action,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""Qd"",""Jc""],""communityCards"":[""7s"",""9c"",""Jd"",""Kd""],""pot"":3024,""toCall"":1723,""botStack"":9016,""opponentStack"":11761,""position"":""BUTTON"",""playersCount"":3,""actions"":[""RAISE"",""RAISE"",""RAISE"",""RAISE"",""CALL""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":100,""scenario"":""balanced""}"
0.0,1.0,0.0,0.0,0.1011594202898551,0.74,0.0,0.0,0.05946180555555555,0.05946180555555555,0.12,0.42857142857142855,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.6666666666666666,0.41666666666666663,0.0,0.0,0.2,0.2,0.6,0.2,0.4666666666666666,1.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""8s"",""Ac""],""communityCards"":[""4s"",""10h"",""3h""],""pot"":2688,""toCall"":0,""botStack"":1918,""opponentStack"":9941,""position"":""EARLY"",""playersCount"":5,""actions"":[""FOLD"",""CHECK"",""RAISE"",""CALL"",""CHECK"",""CHECK""],""opponentStyle"":""PASSIVE"",""minRaise"":50,""scenario"":""value_spot""}"
1.0,0.0,0.0,0.0,0.40900000000000003,0.40900000000000003,0.0,0.0,0.55990990990991,0.14504504504504503,1.0,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.2,0.4666666666666666,1.0,1,CHECK_CALL,0.7,pot_control,Marginal preflop hand checks option (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""7c"",""5h""],""communityCards"":[],""pot"":185,""toCall"":0,""botStack"":1243,""opponentStack"":322,""position"":""LATE"",""playersCount"":5,""actions"":[""CALL"",""RAISE"",""CHECK"",""CHECK"",""FOLD"",""CHECK""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":20,""scenario"":""trash""}"
1.0,0.0,0.0,0.0,0.6320000000000001,0.6320000000000001,0.0,0.0,1.0,1.0,0.12,0.42857142857142855,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.39999999999999997,1.0,2,RAISE,0.62,steal,Playable preflop hand pressures blinds (suited_connector),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""9h"",""8h""],""communityCards"":[],""pot"":116,""toCall"":0,""botStack"":2844,""opponentStack"":3812,""position"":""SMALL_BLIND"",""playersCount"":5,""actions"":[""CALL""],""opponentStyle"":""CALLING_STATION"",""minRaise"":20,""scenario"":""speculative""}"
1.0,0.0,0.0,0.0,0.7999999999999999,0.7999999999999999,0.0,0.0,0.044778613199665834,0.044778613199665834,0.12,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.125,0.0,0.0,0.4,0.0,0.2833333333333333,1.0,2,RAISE,0.78,value,Strong preflop hand opens or 3-bets (strong_pair),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""8h"",""8s""],""communityCards"":[],""pot"":1995,""toCall"":0,""botStack"":1072,""opponentStack"":5770,""position"":""SMALL_BLIND"",""playersCount"":3,""actions"":[""CHECK"",""CHECK""],""opponentStyle"":""PASSIVE"",""minRaise"":100,""scenario"":""trash""}"
0.0,0.0,1.0,0.0,0.18793478260869567,0.695,0.0,0.0,0.1637216404886562,0.1637216404886562,0.12,0.42857142857142855,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.9166666666666666,0.5,0.5,1.0,0.125,0.2,0.0,0.0,0.0,0.5166666666666666,0.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""Kc"",""8s""],""communityCards"":[""9d"",""7c"",""7h"",""3d""],""pot"":764,""toCall"":0,""botStack"":1501,""opponentStack"":3622,""position"":""SMALL_BLIND"",""playersCount"":5,""actions"":[""RAISE""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":100,""scenario"":""value_spot""}"
0.0,1.0,0.0,0.0,0.08702898550724639,0.545,0.0,0.0,0.3506629448709002,0.3506629448709002,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.75,0.6666666666666666,0.5,0.0,0.0,0.0,0.4,0.4,0.0,0.3833333333333333,1.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""5c"",""Js""],""communityCards"":[""9s"",""3c"",""8c""],""pot"":1433,""toCall"":0,""botStack"":6030,""opponentStack"":6236,""position"":""BUTTON"",""playersCount"":3,""actions"":[""CHECK"",""CALL"",""CHECK"",""CALL""],""opponentStyle"":""PASSIVE"",""minRaise"":50,""scenario"":""draw_pressure""}"
0.0,1.0,0.0,0.0,0.10492753623188407,0.8540000000000001,0.0,0.0,1.0,0.1984126984126984,0.12,0.5714285714285714,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9166666666666666,0.6666666666666666,0.5,0.0,0.0,0.0,0.4,0.4,0.6,0.3833333333333333,1.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Kh"",""Jh""],""communityCards"":[""10s"",""6c"",""4c""],""pot"":231,""toCall"":0,""botStack"":8843,""opponentStack"":550,""position"":""SMALL_BLIND"",""playersCount"":6,""actions"":[""FOLD"",""FOLD"",""CHECK"",""CALL"",""CALL"",""CHECK"",""FOLD""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":50,""scenario"":""premium_preflop""}"
0.0,1.0,0.0,0.0,0.19409420289855073,0.9949999999999999,0.5106215578284815,0.17352941176470588,0.5010718113612004,0.13705787781350484,0.12,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.75,0.3333333333333333,0.8333333333333334,1.0,0.125,0.0,0.4,0.4,0.6,0.3833333333333333,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Js"",""Jh""],""communityCards"":[""8s"",""9h"",""7c""],""pot"":622,""toCall"":649,""botStack"":3740,""opponentStack"":1023,""position"":""EARLY"",""playersCount"":2,""actions"":[""CHECK"",""CALL"",""FOLD"",""FOLD"",""CALL"",""CHECK"",""FOLD""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":100,""scenario"":""premium_preflop""}"
0.0,1.0,0.0,0.0,0.09630434782608696,0.24100000000000005,0.0,0.0,0.05006007208650381,0.05006007208650381,0.12,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.41666666666666663,0.0,0.0,0.2,0.2,0.6,0.4,0.4666666666666666,0.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""2h"",""5s""],""communityCards"":[""Jh"",""6s"",""Kd""],""pot"":2497,""toCall"":0,""botStack"":1500,""opponentStack"":5901,""position"":""EARLY"",""playersCount"":6,""actions"":[""CHECK"",""CHECK"",""CHECK"",""CALL"",""RAISE"",""FOLD"",""FOLD""],""opponentStyle"":""UNKNOWN"",""minRaise"":100,""scenario"":""trash""}"
